Code,Region/Country/Area,Year,Series,Value
196,Cyprus,2010,GDP in current prices (millions of US dollars),25775.0
203,Czechia,2010,GDP in current prices (millions of US dollars),209070.0
408,Dem. People's Rep. Korea,2010,GDP in current prices (millions of US dollars),13945.0
180,Dem. Rep. of the Congo,2010,GDP in current prices (millions of US dollars),21566.0
208,Denmark,2010,GDP in current prices (millions of US dollars),321995.0
262,Djibouti,2010,GDP in current prices (millions of US dollars),1244.0
212,Dominica,2010,GDP in current prices (millions of US dollars),494.0
214,Dominican Republic,2010,GDP in current prices (millions of US dollars),53160.0
218,Ecuador,2010,GDP in current prices (millions of US dollars),69555.0
818,Egypt,2010,GDP in current prices (millions of US dollars),214630.0
222,El Salvador,2010,GDP in current prices (millions of US dollars),18448.0
226,Equatorial Guinea,2010,GDP in current prices (millions of US dollars),16299.0
232,Eritrea,2010,GDP in current prices (millions of US dollars),1590.0
233,Estonia,2010,GDP in current prices (millions of US dollars),19535.0
748,Eswatini,2010,GDP in current prices (millions of US dollars),4439.0
231,Ethiopia,2010,GDP in current prices (millions of US dollars),26311.0
242,Fiji,2010,GDP in current prices (millions of US dollars),3140.0
246,Finland,2010,GDP in current prices (millions of US dollars),249181.0
250,France,2010,GDP in current prices (millions of US dollars),2642610.0
258,French Polynesia,2010,GDP in current prices (millions of US dollars),6081.0
266,Gabon,2010,GDP in current prices (millions of US dollars),14359.0
270,Gambia,2010,GDP in current prices (millions of US dollars),1543.0
268,Georgia,2010,GDP in current prices (millions of US dollars),12243.0
276,Germany,2010,GDP in current prices (millions of US dollars),3396354.0
288,Ghana,2010,GDP in current prices (millions of US dollars),42587.0
300,Greece,2010,GDP in current prices (millions of US dollars),296835.0
304,Greenland,2010,GDP in current prices (millions of US dollars),2503.0
308,Grenada,2010,GDP in current prices (millions of US dollars),771.0
320,Guatemala,2010,GDP in current prices (millions of US dollars),40682.0
324,Guinea,2010,GDP in current prices (millions of US dollars),6853.0
624,Guinea-Bissau,2010,GDP in current prices (millions of US dollars),849.0
328,Guyana,2010,GDP in current prices (millions of US dollars),3433.0
332,Haiti,2010,GDP in current prices (millions of US dollars),11812.0
340,Honduras,2010,GDP in current prices (millions of US dollars),15839.0
348,Hungary,2010,GDP in current prices (millions of US dollars),132175.0
352,Iceland,2010,GDP in current prices (millions of US dollars),13751.0
356,India,2010,GDP in current prices (millions of US dollars),1669620.0
360,Indonesia,2010,GDP in current prices (millions of US dollars),755094.0
364,Iran (Islamic Republic of),2010,GDP in current prices (millions of US dollars),523804.0
368,Iraq,2010,GDP in current prices (millions of US dollars),138517.0
372,Ireland,2010,GDP in current prices (millions of US dollars),221697.0
376,Israel,2010,GDP in current prices (millions of US dollars),234655.0
380,Italy,2010,GDP in current prices (millions of US dollars),2134018.0
388,Jamaica,2010,GDP in current prices (millions of US dollars),13221.0
392,Japan,2010,GDP in current prices (millions of US dollars),5759072.0
400,Jordan,2010,GDP in current prices (millions of US dollars),27134.0
398,Kazakhstan,2010,GDP in current prices (millions of US dollars),148047.0
404,Kenya,2010,GDP in current prices (millions of US dollars),45406.0
296,Kiribati,2010,GDP in current prices (millions of US dollars),155.0
412,Kosovo,2010,GDP in current prices (millions of US dollars),5339.0
414,Kuwait,2010,GDP in current prices (millions of US dollars),115416.0
417,Kyrgyzstan,2010,GDP in current prices (millions of US dollars),4794.0
418,Lao People's Dem. Rep.,2010,GDP in current prices (millions of US dollars),7313.0
428,Latvia,2010,GDP in current prices (millions of US dollars),23964.0
422,Lebanon,2010,GDP in current prices (millions of US dollars),38444.0
426,Lesotho,2010,GDP in current prices (millions of US dollars),2234.0
430,Liberia,2010,GDP in current prices (millions of US dollars),1292.0
434,Libya,2010,GDP in current prices (millions of US dollars),75381.0
438,Liechtenstein,2010,GDP in current prices (millions of US dollars),5621.0
440,Lithuania,2010,GDP in current prices (millions of US dollars),37138.0
442,Luxembourg,2010,GDP in current prices (millions of US dollars),56159.0
450,Madagascar,2010,GDP in current prices (millions of US dollars),9983.0
454,Malawi,2010,GDP in current prices (millions of US dollars),6960.0
458,Malaysia,2010,GDP in current prices (millions of US dollars),255018.0
462,Maldives,2010,GDP in current prices (millions of US dollars),2588.0
466,Mali,2010,GDP in current prices (millions of US dollars),10679.0
470,Malta,2010,GDP in current prices (millions of US dollars),9027.0
584,Marshall Islands,2010,GDP in current prices (millions of US dollars),160.0
478,Mauritania,2010,GDP in current prices (millions of US dollars),5629.0
480,Mauritius,2010,GDP in current prices (millions of US dollars),10004.0
484,Mexico,2010,GDP in current prices (millions of US dollars),1057801.0
583,Micronesia (Fed. States of),2010,GDP in current prices (millions of US dollars),297.0
492,Monaco,2010,GDP in current prices (millions of US dollars),5362.0
496,Mongolia,2010,GDP in current prices (millions of US dollars),7189.0
499,Montenegro,2010,GDP in current prices (millions of US dollars),4139.0
500,Montserrat,2010,GDP in current prices (millions of US dollars),56.0
504,Morocco,2010,GDP in current prices (millions of US dollars),96428.0
508,Mozambique,2010,GDP in current prices (millions of US dollars),11105.0
104,Myanmar,2010,GDP in current prices (millions of US dollars),44847.0
516,Namibia,2010,GDP in current prices (millions of US dollars),11282.0
520,Nauru,2010,GDP in current prices (millions of US dollars),59.0
524,Nepal,2010,GDP in current prices (millions of US dollars),18365.0
528,Netherlands (Kingdom of the),2010,GDP in current prices (millions of US dollars),846555.0
530,Netherlands Antilles [former],2010,GDP in current prices (millions of US dollars),3848.0
540,New Caledonia,2010,GDP in current prices (millions of US dollars),9355.0
554,New Zealand,2010,GDP in current prices (millions of US dollars),146518.0
558,Nicaragua,2010,GDP in current prices (millions of US dollars),8759.0
562,Niger,2010,GDP in current prices (millions of US dollars),7631.0
566,Nigeria,2010,GDP in current prices (millions of US dollars),363360.0
807,North Macedonia,2010,GDP in current prices (millions of US dollars),9407.0
578,Norway,2010,GDP in current prices (millions of US dollars),428757.0
512,Oman,2010,GDP in current prices (millions of US dollars),64994.0
586,Pakistan,2010,GDP in current prices (millions of US dollars),182960.0
585,Palau,2010,GDP in current prices (millions of US dollars),183.0
591,Panama,2010,GDP in current prices (millions of US dollars),29440.0
598,Papua New Guinea,2010,GDP in current prices (millions of US dollars),14251.0
600,Paraguay,2010,GDP in current prices (millions of US dollars),27261.0
604,Peru,2010,GDP in current prices (millions of US dollars),147528.0
608,Philippines,2010,GDP in current prices (millions of US dollars),208369.0
616,Poland,2010,GDP in current prices (millions of US dollars),475697.0
620,Portugal,2010,GDP in current prices (millions of US dollars),237881.0
630,Puerto Rico,2010,GDP in current prices (millions of US dollars),98381.0
634,Qatar,2010,GDP in current prices (millions of US dollars),125122.0
410,Republic of Korea,2010,GDP in current prices (millions of US dollars),1144067.0
498,Republic of Moldova,2010,GDP in current prices (millions of US dollars),6975.0
642,Romania,2010,GDP in current prices (millions of US dollars),170029.0
643,Russian Federation,2010,GDP in current prices (millions of US dollars),1539845.0
646,Rwanda,2010,GDP in current prices (millions of US dollars),6120.0
659,Saint Kitts and Nevis,2010,GDP in current prices (millions of US dollars),779.0
662,Saint Lucia,2010,GDP in current prices (millions of US dollars),1487.0
670,Saint Vincent & Grenadines,2010,GDP in current prices (millions of US dollars),720.0
882,Samoa,2010,GDP in current prices (millions of US dollars),699.0
674,San Marino,2010,GDP in current prices (millions of US dollars),2139.0
678,Sao Tome and Principe,2010,GDP in current prices (millions of US dollars),197.0
682,Saudi Arabia,2010,GDP in current prices (millions of US dollars),528207.0
686,Senegal,2010,GDP in current prices (millions of US dollars),16106.0
688,Serbia,2010,GDP in current prices (millions of US dollars),41819.0
690,Seychelles,2010,GDP in current prices (millions of US dollars),986.0
694,Sierra Leone,2010,GDP in current prices (millions of US dollars),2578.0
702,Singapore,2010,GDP in current prices (millions of US dollars),239808.0
534,Sint Maarten (Dutch part),2010,GDP in current prices (millions of US dollars),896.0
703,Slovakia,2010,GDP in current prices (millions of US dollars),91074.0
705,Slovenia,2010,GDP in current prices (millions of US dollars),48161.0
90,Solomon Islands,2010,GDP in current prices (millions of US dollars),898.0
706,Somalia,2010,GDP in current prices (millions of US dollars),2688.0
710,South Africa,2010,GDP in current prices (millions of US dollars),417364.0
728,South Sudan,2010,GDP in current prices (millions of US dollars),14925.0
724,Spain,2010,GDP in current prices (millions of US dollars),1420722.0
144,Sri Lanka,2010,GDP in current prices (millions of US dollars),56726.0
275,State of Palestine,2010,GDP in current prices (millions of US dollars),9682.0
729,Sudan,2010,GDP in current prices (millions of US dollars),54740.0
736,Sudan [former],2010,GDP in current prices (millions of US dollars),69665.0
740,Suriname,2010,GDP in current prices (millions of US dollars),4482.0
752,Sweden,2010,GDP in current prices (millions of US dollars),495813.0
756,Switzerland,2010,GDP in current prices (millions of US dollars),603434.0
760,Syrian Arab Republic,2010,GDP in current prices (millions of US dollars),60465.0
762,Tajikistan,2010,GDP in current prices (millions of US dollars),5642.0
764,Thailand,2010,GDP in current prices (millions of US dollars),341105.0
626,Timor-Leste,2010,GDP in current prices (millions of US dollars),882.0
768,Togo,2010,GDP in current prices (millions of US dollars),4742.0
776,Tonga,2010,GDP in current prices (millions of US dollars),371.0
780,Trinidad and Tobago,2010,GDP in current prices (millions of US dollars),23352.0
788,Tunisia,2010,GDP in current prices (millions of US dollars),44051.0
792,T黵kiye,2010,GDP in current prices (millions of US dollars),776967.0
795,Turkmenistan,2010,GDP in current prices (millions of US dollars),22583.0
796,Turks and Caicos Islands,2010,GDP in current prices (millions of US dollars),687.0
798,Tuvalu,2010,GDP in current prices (millions of US dollars),31.0
800,Uganda,2010,GDP in current prices (millions of US dollars),30701.0
804,Ukraine,2010,GDP in current prices (millions of US dollars),136012.0
784,United Arab Emirates,2010,GDP in current prices (millions of US dollars),289787.0
826,United Kingdom,2010,GDP in current prices (millions of US dollars),2491397.0
834,United Rep. of Tanzania,2010,GDP in current prices (millions of US dollars),31553.0
840,United States of America,2010,GDP in current prices (millions of US dollars),15048970.0
858,Uruguay,2010,GDP in current prices (millions of US dollars),40285.0
860,Uzbekistan,2010,GDP in current prices (millions of US dollars),50010.0
548,Vanuatu,2010,GDP in current prices (millions of US dollars),701.0
862,Venezuela (Boliv. Rep. of),2010,GDP in current prices (millions of US dollars),393806.0
704,Viet Nam,2010,GDP in current prices (millions of US dollars),147201.0
887,Yemen,2010,GDP in current prices (millions of US dollars),30907.0
894,Zambia,2010,GDP in current prices (millions of US dollars),20265.0
836,Zanzibar,2010,GDP in current prices (millions of US dollars),820.0
716,Zimbabwe,2010,GDP in current prices (millions of US dollars),12042.0
